X_mm,Y_mm,Z_mm,Layer,_matrix_row,_matrix_col
1.36,2.61,0.1799886,lower,29,17
1.44,2.61,0.17999099999999998,lower,29,18
1.52,2.61,0.1799934,lower,29,19
1.6,2.61,0.17999579999999998,lower,29,20
1.68,2.61,0.1799982,lower,29,21
1.76,2.61,0.18000059999999998,lower,29,22
1.84,2.61,0.180003,lower,29,23
1.92,2.61,0.18000539999999998,lower,29,24
2.0,2.61,0.1800078,lower,29,25
2.08,2.61,0.18001019999999998,lower,29,26
2.16,2.61,0.1800126,lower,29,27
2.24,2.61,0.18001499999999998,lower,29,28
2.32,2.61,0.1800174,lower,29,29
2.4,2.61,0.18001979999999998,lower,29,30
2.48,2.61,0.1800222,lower,29,31
2.56,2.61,0.18002459999999998,lower,29,32
2.64,2.61,0.180027,lower,29,33
2.72,2.61,0.18002939999999998,lower,29,34
2.8000000000000003,2.61,0.1800318,lower,29,35
2.88,2.61,0.18003419999999998,lower,29,36
2.96,2.61,0.1800366,lower,29,37
3.04,2.61,0.180039,lower,29,38
3.12,2.61,0.1800414,lower,29,39
3.2,2.61,0.1800438,lower,29,40
3.2800000000000002,2.61,0.1800462,lower,29,41
3.36,2.61,0.1800486,lower,29,42
3.44,2.61,0.180051,lower,29,43
3.52,2.61,0.1800534,lower,29,44
3.6,2.61,0.1800558,lower,29,45
3.68,2.61,0.1800582,lower,29,46
3.7600000000000002,2.61,0.1800606,lower,29,47
3.84,2.61,0.180063,lower,29,48
3.92,2.61,0.1800654,lower,29,49
4.0,2.61,0.1800678,lower,29,50
4.08,2.61,0.18007019999999999,lower,29,51
4.16,2.61,0.1800726,lower,29,52
4.24,2.61,0.18007499999999999,lower,29,53
4.32,2.61,0.1800774,lower,29,54
4.4,2.61,0.18007979999999998,lower,29,55
4.48,2.61,0.1800822,lower,29,56
4.5600000000000005,2.61,0.18008459999999998,lower,29,57
4.64,2.61,0.180087,lower,29,58
4.72,2.61,0.18008939999999998,lower,29,59
4.8,2.61,0.1800918,lower,29,60
4.88,2.61,0.18009419999999998,lower,29,61
4.96,2.61,0.1800966,lower,29,62
5.04,2.61,0.18009899999999998,lower,29,63
5.12,2.61,0.1801014,lower,29,64
5.2,2.61,0.18010379999999998,lower,29,65
5.28,2.61,0.1801062,lower,29,66
5.36,2.61,0.18010859999999998,lower,29,67
5.44,2.61,0.180111,lower,29,68
5.5200000000000005,2.61,0.18011339999999998,lower,29,69
5.6000000000000005,2.61,0.1801158,lower,29,70
5.68,2.61,0.18011819999999998,lower,29,71
5.76,2.61,0.1801206,lower,29,72
5.84,2.61,0.18012299999999998,lower,29,73
5.92,2.61,0.1801254,lower,29,74
6.0,2.61,0.1801278,lower,29,75
6.08,2.61,0.1801302,lower,29,76
6.16,2.61,0.1801326,lower,29,77
6.24,2.61,0.180135,lower,29,78
6.32,2.61,0.1801374,lower,29,79
0.0,2.6999999999999997,0.179946,lower,30,0
0.08,2.6999999999999997,0.1799484,lower,30,1
0.16,2.6999999999999997,0.1799508,lower,30,2
0.24,2.6999999999999997,0.1799532,lower,30,3
0.32,2.6999999999999997,0.1799556,lower,30,4
0.4,2.6999999999999997,0.179958,lower,30,5
0.48,2.6999999999999997,0.1799604,lower,30,6
0.56,2.6999999999999997,0.1799628,lower,30,7
0.64,2.6999999999999997,0.1799652,lower,30,8
0.72,2.6999999999999997,0.1799676,lower,30,9
0.8,2.6999999999999997,0.17997,lower,30,10
0.88,2.6999999999999997,0.1799724,lower,30,11
0.96,2.6999999999999997,0.1799748,lower,30,12
1.04,2.6999999999999997,0.1799772,lower,30,13
1.12,2.6999999999999997,0.1799796,lower,30,14
1.2,2.6999999999999997,0.179982,lower,30,15
1.28,2.6999999999999997,0.1799844,lower,30,16
1.36,2.6999999999999997,0.1799868,lower,30,17
1.44,2.6999999999999997,0.1799892,lower,30,18
1.52,2.6999999999999997,0.1799916,lower,30,19
1.6,2.6999999999999997,0.179994,lower,30,20
1.68,2.6999999999999997,0.1799964,lower,30,21
1.76,2.6999999999999997,0.1799988,lower,30,22
1.84,2.6999999999999997,0.1800012,lower,30,23
1.92,2.6999999999999997,0.18000359999999999,lower,30,24
2.0,2.6999999999999997,0.180006,lower,30,25
2.08,2.6999999999999997,0.18000839999999999,lower,30,26
2.16,2.6999999999999997,0.1800108,lower,30,27
2.24,2.6999999999999997,0.18001319999999998,lower,30,28
2.32,2.6999999999999997,0.1800156,lower,30,29
2.4,2.6999999999999997,0.18001799999999998,lower,30,30
2.48,2.6999999999999997,0.1800204,lower,30,31
2.56,2.6999999999999997,0.18002279999999998,lower,30,32
2.64,2.6999999999999997,0.1800252,lower,30,33
2.72,2.6999999999999997,0.18002759999999998,lower,30,34
2.8000000000000003,2.6999999999999997,0.18003,lower,30,35
2.88,2.6999999999999997,0.18003239999999998,lower,30,36
2.96,2.6999999999999997,0.1800348,lower,30,37
3.04,2.6999999999999997,0.1800372,lower,30,38
3.12,2.6999999999999997,0.1800396,lower,30,39
3.2,2.6999999999999997,0.180042,lower,30,40
3.2800000000000002,2.6999999999999997,0.1800444,lower,30,41
3.36,2.6999999999999997,0.1800468,lower,30,42
3.44,2.6999999999999997,0.1800492,lower,30,43
3.52,2.6999999999999997,0.1800516,lower,30,44
3.6,2.6999999999999997,0.180054,lower,30,45
3.68,2.6999999999999997,0.1800564,lower,30,46
3.7600000000000002,2.6999999999999997,0.1800588,lower,30,47
3.84,2.6999999999999997,0.1800612,lower,30,48
3.92,2.6999999999999997,0.1800636,lower,30,49
4.0,2.6999999999999997,0.180066,lower,30,50
4.08,2.6999999999999997,0.1800684,lower,30,51
4.16,2.6999999999999997,0.1800708,lower,30,52
4.24,2.6999999999999997,0.1800732,lower,30,53
4.32,2.6999999999999997,0.1800756,lower,30,54
4.4,2.6999999999999997,0.180078,lower,30,55
4.48,2.6999999999999997,0.1800804,lower,30,56
4.5600000000000005,2.6999999999999997,0.1800828,lower,30,57
4.64,2.6999999999999997,0.1800852,lower,30,58
4.72,2.6999999999999997,0.1800876,lower,30,59
4.8,2.6999999999999997,0.18009,lower,30,60
4.88,2.6999999999999997,0.18009239999999999,lower,30,61
4.96,2.6999999999999997,0.1800948,lower,30,62
5.04,2.6999999999999997,0.18009719999999999,lower,30,63
5.12,2.6999999999999997,0.1800996,lower,30,64
5.2,2.6999999999999997,0.18010199999999998,lower,30,65
5.28,2.6999999999999997,0.1801044,lower,30,66
5.36,2.6999999999999997,0.18010679999999998,lower,30,67
5.44,2.6999999999999997,0.1801092,lower,30,68
5.5200000000000005,2.6999999999999997,0.18011159999999998,lower,30,69
5.6000000000000005,2.6999999999999997,0.180114,lower,30,70
5.68,2.6999999999999997,0.18011639999999998,lower,30,71
5.76,2.6999999999999997,0.1801188,lower,30,72
5.84,2.6999999999999997,0.18012119999999998,lower,30,73
5.92,2.6999999999999997,0.1801236,lower,30,74
6.0,2.6999999999999997,0.180126,lower,30,75
6.08,2.6999999999999997,0.1801284,lower,30,76
6.16,2.6999999999999997,0.1801308,lower,30,77
6.24,2.6999999999999997,0.1801332,lower,30,78
6.32,2.6999999999999997,0.1801356,lower,30,79
0.0,2.79,0.1799442,lower,31,0
0.08,2.79,0.1799466,lower,31,1
0.16,2.79,0.179949,lower,31,2
0.24,2.79,0.1799514,lower,31,3
0.32,2.79,0.1799538,lower,31,4
0.4,2.79,0.1799562,lower,31,5
0.48,2.79,0.1799586,lower,31,6
0.56,2.79,0.179961,lower,31,7
0.64,2.79,0.1799634,lower,31,8
0.72,2.79,0.1799658,lower,31,9
0.8,2.79,0.1799682,lower,31,10
0.88,2.79,0.1799706,lower,31,11
0.96,2.79,0.179973,lower,31,12
1.04,2.79,0.1799754,lower,31,13
1.12,2.79,0.1799778,lower,31,14
1.2,2.79,0.1799802,lower,31,15
1.28,2.79,0.1799826,lower,31,16
1.36,2.79,0.179985,lower,31,17
1.44,2.79,0.1799874,lower,31,18
1.52,2.79,0.1799898,lower,31,19
1.6,2.79,0.1799922,lower,31,20
1.68,2.79,0.1799946,lower,31,21
1.76,2.79,0.179997,lower,31,22
1.84,2.79,0.1799994,lower,31,23
1.92,2.79,0.1800018,lower,31,24
2.0,2.79,0.1800042,lower,31,25
2.08,2.79,0.1800066,lower,31,26
2.16,2.79,0.180009,lower,31,27
2.24,2.79,0.1800114,lower,31,28
2.32,2.79,0.1800138,lower,31,29
2.4,2.79,0.1800162,lower,31,30
2.48,2.79,0.1800186,lower,31,31
2.56,2.79,0.180021,lower,31,32
2.64,2.79,0.1800234,lower,31,33
2.72,2.79,0.18002579999999999,lower,31,34
2.8000000000000003,2.79,0.1800282,lower,31,35
2.88,2.79,0.18003059999999999,lower,31,36
2.96,2.79,0.180033,lower,31,37
3.04,2.79,0.1800354,lower,31,38
3.12,2.79,0.1800378,lower,31,39
3.2,2.79,0.1800402,lower,31,40
3.2800000000000002,2.79,0.1800426,lower,31,41
3.36,2.79,0.180045,lower,31,42
3.44,2.79,0.1800474,lower,31,43
3.52,2.79,0.1800498,lower,31,44
3.6,2.79,0.1800522,lower,31,45
3.68,2.79,0.1800546,lower,31,46
3.7600000000000002,2.79,0.180057,lower,31,47
3.84,2.79,0.1800594,lower,31,48
3.92,2.79,0.1800618,lower,31,49
4.0,2.79,0.1800642,lower,31,50
4.08,2.79,0.1800666,lower,31,51
4.16,2.79,0.180069,lower,31,52
4.24,2.79,0.1800714,lower,31,53
4.32,2.79,0.1800738,lower,31,54
4.4,2.79,0.1800762,lower,31,55
4.48,2.79,0.1800786,lower,31,56
4.5600000000000005,2.79,0.180081,lower,31,57
4.64,2.79,0.1800834,lower,31,58
4.72,2.79,0.1800858,lower,31,59
4.8,2.79,0.1800882,lower,31,60
4.88,2.79,0.1800906,lower,31,61
4.96,2.79,0.180093,lower,31,62
5.04,2.79,0.1800954,lower,31,63
5.12,2.79,0.1800978,lower,31,64
5.2,2.79,0.1801002,lower,31,65
5.28,2.79,0.1801026,lower,31,66
5.36,2.79,0.180105,lower,31,67
5.44,2.79,0.1801074,lower,31,68
5.5200000000000005,2.79,0.1801098,lower,31,69
5.6000000000000005,2.79,0.1801122,lower,31,70
5.68,2.79,0.18011459999999999,lower,31,71
5.76,2.79,0.180117,lower,31,72
5.84,2.79,0.18011939999999999,lower,31,73
5.92,2.79,0.1801218,lower,31,74
6.0,2.79,0.1801242,lower,31,75
6.08,2.79,0.1801266,lower,31,76
6.16,2.79,0.180129,lower,31,77
6.24,2.79,0.1801314,lower,31,78
6.32,2.79,0.1801338,lower,31,79
0.0,2.88,0.1799424,lower,32,0
0.08,2.88,0.17994480000000002,lower,32,1
0.16,2.88,0.1799472,lower,32,2
0.24,2.88,0.17994960000000002,lower,32,3
0.32,2.88,0.179952,lower,32,4
0.4,2.88,0.17995440000000001,lower,32,5
0.48,2.88,0.1799568,lower,32,6
0.56,2.88,0.1799592,lower,32,7
0.64,2.88,0.1799616,lower,32,8
0.72,2.88,0.179964,lower,32,9
0.8,2.88,0.1799664,lower,32,10
0.88,2.88,0.1799688,lower,32,11
0.96,2.88,0.1799712,lower,32,12
1.04,2.88,0.1799736,lower,32,13
1.12,2.88,0.179976,lower,32,14
1.2,2.88,0.1799784,lower,32,15
1.28,2.88,0.1799808,lower,32,16
1.36,2.88,0.1799832,lower,32,17
1.44,2.88,0.1799856,lower,32,18
1.52,2.88,0.179988,lower,32,19
1.6,2.88,0.1799904,lower,32,20
1.68,2.88,0.1799928,lower,32,21
1.76,2.88,0.1799952,lower,32,22
1.84,2.88,0.1799976,lower,32,23
1.92,2.88,0.18,lower,32,24
2.0,2.88,0.1800024,lower,32,25
2.08,2.88,0.1800048,lower,32,26
2.16,2.88,0.1800072,lower,32,27
2.24,2.88,0.1800096,lower,32,28
2.32,2.88,0.180012,lower,32,29
2.4,2.88,0.1800144,lower,32,30
2.48,2.88,0.1800168,lower,32,31
2.56,2.88,0.1800192,lower,32,32
2.64,2.88,0.1800216,lower,32,33
2.72,2.88,0.180024,lower,32,34
2.8000000000000003,2.88,0.1800264,lower,32,35
2.88,2.88,0.1800288,lower,32,36
2.96,2.88,0.1800312,lower,32,37
3.04,2.88,0.18003360000000002,lower,32,38
3.12,2.88,0.180036,lower,32,39
3.2,2.88,0.18003840000000002,lower,32,40
3.2800000000000002,2.88,0.1800408,lower,32,41
3.36,2.88,0.18004320000000001,lower,32,42
3.44,2.88,0.1800456,lower,32,43
3.52,2.88,0.180048,lower,32,44
3.6,2.88,0.1800504,lower,32,45
3.68,2.88,0.1800528,lower,32,46
3.7600000000000002,2.88,0.1800552,lower,32,47
3.84,2.88,0.1800576,lower,32,48
3.92,2.88,0.18006,lower,32,49
4.0,2.88,0.1800624,lower,32,50
4.08,2.88,0.1800648,lower,32,51
4.16,2.88,0.1800672,lower,32,52
4.24,2.88,0.1800696,lower,32,53
4.32,2.88,0.180072,lower,32,54
4.4,2.88,0.1800744,lower,32,55
4.48,2.88,0.1800768,lower,32,56
4.5600000000000005,2.88,0.1800792,lower,32,57
4.64,2.88,0.1800816,lower,32,58
4.72,2.88,0.180084,lower,32,59
4.8,2.88,0.1800864,lower,32,60
4.88,2.88,0.1800888,lower,32,61
4.96,2.88,0.1800912,lower,32,62
5.04,2.88,0.1800936,lower,32,63
5.12,2.88,0.180096,lower,32,64
5.2,2.88,0.1800984,lower,32,65
5.28,2.88,0.1801008,lower,32,66
5.36,2.88,0.1801032,lower,32,67
5.44,2.88,0.1801056,lower,32,68
5.5200000000000005,2.88,0.180108,lower,32,69
5.6000000000000005,2.88,0.1801104,lower,32,70
5.68,2.88,0.1801128,lower,32,71
5.76,2.88,0.1801152,lower,32,72
5.84,2.88,0.1801176,lower,32,73
5.92,2.88,0.18012,lower,32,74
6.0,2.88,0.18012240000000002,lower,32,75
6.08,2.88,0.1801248,lower,32,76
6.16,2.88,0.18012720000000002,lower,32,77
6.24,2.88,0.1801296,lower,32,78
6.32,2.88,0.18013200000000001,lower,32,79
0.0,2.9699999999999998,0.1799406,lower,33,0
0.08,2.9699999999999998,0.17994300000000002,lower,33,1
0.16,2.9699999999999998,0.1799454,lower,33,2
0.24,2.9699999999999998,0.17994780000000002,lower,33,3
0.32,2.9699999999999998,0.1799502,lower,33,4
0.4,2.9699999999999998,0.17995260000000002,lower,33,5
0.48,2.9699999999999998,0.179955,lower,33,6
0.56,2.9699999999999998,0.17995740000000002,lower,33,7
0.64,2.9699999999999998,0.1799598,lower,33,8
0.72,2.9699999999999998,0.17996220000000002,lower,33,9
0.8,2.9699999999999998,0.1799646,lower,33,10
0.88,2.9699999999999998,0.17996700000000002,lower,33,11
0.96,2.9699999999999998,0.1799694,lower,33,12
1.04,2.9699999999999998,0.17997180000000002,lower,33,13
1.12,2.9699999999999998,0.1799742,lower,33,14
1.2,2.9699999999999998,0.17997660000000001,lower,33,15
1.28,2.9699999999999998,0.179979,lower,33,16
1.36,2.9699999999999998,0.1799814,lower,33,17
1.44,2.9699999999999998,0.1799838,lower,33,18
1.52,2.9699999999999998,0.1799862,lower,33,19
1.6,2.9699999999999998,0.1799886,lower,33,20
1.68,2.9699999999999998,0.179991,lower,33,21
1.76,2.9699999999999998,0.1799934,lower,33,22
1.84,2.9699999999999998,0.1799958,lower,33,23
1.92,2.9699999999999998,0.1799982,lower,33,24
2.0,2.9699999999999998,0.1800006,lower,33,25
2.08,2.9699999999999998,0.180003,lower,33,26
2.16,2.9699999999999998,0.1800054,lower,33,27
2.24,2.9699999999999998,0.1800078,lower,33,28
2.32,2.9699999999999998,0.1800102,lower,33,29
2.4,2.9699999999999998,0.1800126,lower,33,30
2.48,2.9699999999999998,0.180015,lower,33,31
2.56,2.9699999999999998,0.1800174,lower,33,32
2.64,2.9699999999999998,0.1800198,lower,33,33
2.72,2.9699999999999998,0.1800222,lower,33,34
2.8000000000000003,2.9699999999999998,0.1800246,lower,33,35
2.88,2.9699999999999998,0.180027,lower,33,36
2.96,2.9699999999999998,0.1800294,lower,33,37
3.04,2.9699999999999998,0.18003180000000002,lower,33,38
3.12,2.9699999999999998,0.1800342,lower,33,39
3.2,2.9699999999999998,0.18003660000000002,lower,33,40
3.2800000000000002,2.9699999999999998,0.180039,lower,33,41
3.36,2.9699999999999998,0.18004140000000002,lower,33,42
3.44,2.9699999999999998,0.1800438,lower,33,43
3.52,2.9699999999999998,0.18004620000000002,lower,33,44
3.6,2.9699999999999998,0.1800486,lower,33,45
3.68,2.9699999999999998,0.18005100000000002,lower,33,46
3.7600000000000002,2.9699999999999998,0.1800534,lower,33,47
3.84,2.9699999999999998,0.18005580000000002,lower,33,48
3.92,2.9699999999999998,0.1800582,lower,33,49
4.0,2.9699999999999998,0.18006060000000002,lower,33,50
4.08,2.9699999999999998,0.180063,lower,33,51
4.16,2.9699999999999998,0.18006540000000001,lower,33,52
4.24,2.9699999999999998,0.1800678,lower,33,53
4.32,2.9699999999999998,0.1800702,lower,33,54
4.4,2.9699999999999998,0.1800726,lower,33,55
4.48,2.9699999999999998,0.180075,lower,33,56
4.5600000000000005,2.9699999999999998,0.1800774,lower,33,57
4.64,2.9699999999999998,0.1800798,lower,33,58
4.72,2.9699999999999998,0.1800822,lower,33,59
4.8,2.9699999999999998,0.1800846,lower,33,60
4.88,2.9699999999999998,0.180087,lower,33,61
4.96,2.9699999999999998,0.1800894,lower,33,62
5.04,2.9699999999999998,0.1800918,lower,33,63
5.12,2.9699999999999998,0.1800942,lower,33,64
5.2,2.9699999999999998,0.1800966,lower,33,65
5.28,2.9699999999999998,0.180099,lower,33,66
5.36,2.9699999999999998,0.1801014,lower,33,67
5.44,2.9699999999999998,0.1801038,lower,33,68
5.5200000000000005,2.9699999999999998,0.1801062,lower,33,69
5.6000000000000005,2.9699999999999998,0.1801086,lower,33,70
5.68,2.9699999999999998,0.180111,lower,33,71
5.76,2.9699999999999998,0.1801134,lower,33,72
5.84,2.9699999999999998,0.1801158,lower,33,73
5.92,2.9699999999999998,0.1801182,lower,33,74
6.0,2.9699999999999998,0.18012060000000002,lower,33,75
6.08,2.9699999999999998,0.180123,lower,33,76
6.16,2.9699999999999998,0.18012540000000002,lower,33,77
6.24,2.9699999999999998,0.1801278,lower,33,78
6.32,2.9699999999999998,0.18013020000000002,lower,33,79
0.0,3.06,0.17993879999999998,lower,34,0
0.08,3.06,0.1799412,lower,34,1
0.16,3.06,0.17994359999999998,lower,34,2
0.24,3.06,0.179946,lower,34,3
0.32,3.06,0.17994839999999998,lower,34,4
0.4,3.06,0.1799508,lower,34,5
0.48,3.06,0.17995319999999998,lower,34,6
0.56,3.06,0.1799556,lower,34,7
0.64,3.06,0.17995799999999998,lower,34,8
0.72,3.06,0.1799604,lower,34,9
0.8,3.06,0.17996279999999998,lower,34,10
0.88,3.06,0.1799652,lower,34,11
0.96,3.06,0.17996759999999998,lower,34,12
1.04,3.06,0.17997,lower,34,13
1.12,3.06,0.17997239999999998,lower,34,14
1.2,3.06,0.1799748,lower,34,15
1.28,3.06,0.17997719999999998,lower,34,16
1.36,3.06,0.1799796,lower,34,17
1.44,3.06,0.17998199999999998,lower,34,18
1.52,3.06,0.1799844,lower,34,19
1.6,3.06,0.17998679999999997,lower,34,20
1.68,3.06,0.1799892,lower,34,21
1.76,3.06,0.17999159999999997,lower,34,22
1.84,3.06,0.179994,lower,34,23
1.92,3.06,0.17999639999999997,lower,34,24
2.0,3.06,0.1799988,lower,34,25
2.08,3.06,0.18000119999999997,lower,34,26
2.16,3.06,0.18000359999999999,lower,34,27
2.24,3.06,0.18000599999999997,lower,34,28
2.32,3.06,0.18000839999999999,lower,34,29
2.4,3.06,0.18001079999999997,lower,34,30
2.48,3.06,0.18001319999999998,lower,34,31
2.56,3.06,0.18001559999999997,lower,34,32
2.64,3.06,0.18001799999999998,lower,34,33
2.72,3.06,0.18002039999999997,lower,34,34
2.8000000000000003,3.06,0.18002279999999998,lower,34,35
2.88,3.06,0.18002519999999997,lower,34,36
2.96,3.06,0.18002759999999998,lower,34,37
3.04,3.06,0.18003,lower,34,38
3.12,3.06,0.18003239999999998,lower,34,39
3.2,3.06,0.1800348,lower,34,40
3.2800000000000002,3.06,0.18003719999999998,lower,34,41
3.36,3.06,0.1800396,lower,34,42
3.44,3.06,0.18004199999999998,lower,34,43
3.52,3.06,0.1800444,lower,34,44
3.6,3.06,0.18004679999999998,lower,34,45
3.68,3.06,0.1800492,lower,34,46
3.7600000000000002,3.06,0.18005159999999998,lower,34,47
3.84,3.06,0.180054,lower,34,48
3.92,3.06,0.18005639999999998,lower,34,49
4.0,3.06,0.1800588,lower,34,50
4.08,3.06,0.18006119999999998,lower,34,51
4.16,3.06,0.1800636,lower,34,52
4.24,3.06,0.18006599999999998,lower,34,53
4.32,3.06,0.1800684,lower,34,54
4.4,3.06,0.18007079999999998,lower,34,55
4.48,3.06,0.1800732,lower,34,56
4.5600000000000005,3.06,0.18007559999999997,lower,34,57
4.64,3.06,0.180078,lower,34,58
4.72,3.06,0.18008039999999997,lower,34,59
4.8,3.06,0.1800828,lower,34,60
4.88,3.06,0.18008519999999997,lower,34,61
4.96,3.06,0.1800876,lower,34,62
5.04,3.06,0.18008999999999997,lower,34,63
5.12,3.06,0.18009239999999999,lower,34,64
5.2,3.06,0.18009479999999997,lower,34,65
5.28,3.06,0.18009719999999999,lower,34,66
5.36,3.06,0.18009959999999997,lower,34,67
5.44,3.06,0.18010199999999998,lower,34,68
5.5200000000000005,3.06,0.18010439999999997,lower,34,69
5.6000000000000005,3.06,0.18010679999999998,lower,34,70
5.68,3.06,0.18010919999999997,lower,34,71
5.76,3.06,0.18011159999999998,lower,34,72
5.84,3.06,0.18011399999999997,lower,34,73
5.92,3.06,0.18011639999999998,lower,34,74
6.0,3.06,0.1801188,lower,34,75
6.08,3.06,0.18012119999999998,lower,34,76
6.16,3.06,0.1801236,lower,34,77
6.24,3.06,0.18012599999999998,lower,34,78
6.32,3.06,0.1801284,lower,34,79
0.0,3.15,0.17993699999999999,lower,35,0
0.08,3.15,0.1799394,lower,35,1
0.16,3.15,0.17994179999999999,lower,35,2
0.24,3.15,0.1799442,lower,35,3
0.32,3.15,0.17994659999999998,lower,35,4
0.4,3.15,0.179949,lower,35,5
0.48,3.15,0.17995139999999998,lower,35,6
0.56,3.15,0.1799538,lower,35,7
0.64,3.15,0.17995619999999998,lower,35,8
0.72,3.15,0.1799586,lower,35,9
0.8,3.15,0.17996099999999998,lower,35,10
0.88,3.15,0.1799634,lower,35,11
0.96,3.15,0.17996579999999998,lower,35,12
1.04,3.15,0.1799682,lower,35,13
1.12,3.15,0.17997059999999998,lower,35,14
1.2,3.15,0.179973,lower,35,15
1.28,3.15,0.17997539999999998,lower,35,16
1.36,3.15,0.1799778,lower,35,17
1.44,3.15,0.17998019999999998,lower,35,18
1.52,3.15,0.1799826,lower,35,19
1.6,3.15,0.17998499999999998,lower,35,20
1.68,3.15,0.1799874,lower,35,21
1.76,3.15,0.17998979999999998,lower,35,22
1.84,3.15,0.1799922,lower,35,23
1.92,3.15,0.17999459999999998,lower,35,24
2.0,3.15,0.179997,lower,35,25
2.08,3.15,0.17999939999999998,lower,35,26
2.16,3.15,0.1800018,lower,35,27
2.24,3.15,0.18000419999999998,lower,35,28
2.32,3.15,0.1800066,lower,35,29
2.4,3.15,0.18000899999999997,lower,35,30
2.48,3.15,0.1800114,lower,35,31
2.56,3.15,0.18001379999999997,lower,35,32
2.64,3.15,0.1800162,lower,35,33
2.72,3.15,0.18001859999999997,lower,35,34
2.8000000000000003,3.15,0.180021,lower,35,35
2.88,3.15,0.18002339999999997,lower,35,36
2.96,3.15,0.18002579999999999,lower,35,37
3.04,3.15,0.1800282,lower,35,38
3.12,3.15,0.18003059999999999,lower,35,39
3.2,3.15,0.180033,lower,35,40
3.2800000000000002,3.15,0.18003539999999998,lower,35,41
3.36,3.15,0.1800378,lower,35,42
3.44,3.15,0.18004019999999998,lower,35,43
3.52,3.15,0.1800426,lower,35,44
3.6,3.15,0.18004499999999998,lower,35,45
3.68,3.15,0.1800474,lower,35,46
3.7600000000000002,3.15,0.18004979999999998,lower,35,47
3.84,3.15,0.1800522,lower,35,48
3.92,3.15,0.18005459999999998,lower,35,49
4.0,3.15,0.180057,lower,35,50
4.08,3.15,0.18005939999999998,lower,35,51
4.16,3.15,0.1800618,lower,35,52
4.24,3.15,0.18006419999999998,lower,35,53
4.32,3.15,0.1800666,lower,35,54
4.4,3.15,0.18006899999999998,lower,35,55
4.48,3.15,0.1800714,lower,35,56
4.5600000000000005,3.15,0.18007379999999998,lower,35,57
4.64,3.15,0.1800762,lower,35,58
4.72,3.15,0.18007859999999998,lower,35,59
4.8,3.15,0.180081,lower,35,60
4.88,3.15,0.18008339999999998,lower,35,61
4.96,3.15,0.1800858,lower,35,62
5.04,3.15,0.18008819999999998,lower,35,63
5.12,3.15,0.1800906,lower,35,64
5.2,3.15,0.18009299999999998,lower,35,65
5.28,3.15,0.1800954,lower,35,66
5.36,3.15,0.18009779999999997,lower,35,67
5.44,3.15,0.1801002,lower,35,68
5.5200000000000005,3.15,0.18010259999999997,lower,35,69
5.6000000000000005,3.15,0.180105,lower,35,70
5.68,3.15,0.18010739999999997,lower,35,71
5.76,3.15,0.1801098,lower,35,72
5.84,3.15,0.18011219999999997,lower,35,73
5.92,3.15,0.18011459999999999,lower,35,74
6.0,3.15,0.180117,lower,35,75
6.08,3.15,0.18011939999999999,lower,35,76
6.16,3.15,0.1801218,lower,35,77
6.24,3.15,0.18012419999999998,lower,35,78
6.32,3.15,0.1801266,lower,35,79
0.0,3.2399999999999998,0.1799352,lower,36,0
0.08,3.2399999999999998,0.1799376,lower,36,1
0.16,3.2399999999999998,0.17994,lower,36,2
0.24,3.2399999999999998,0.1799424,lower,36,3
0.32,3.2399999999999998,0.1799448,lower,36,4
0.4,3.2399999999999998,0.1799472,lower,36,5
0.48,3.2399999999999998,0.1799496,lower,36,6
0.56,3.2399999999999998,0.179952,lower,36,7
0.64,3.2399999999999998,0.1799544,lower,36,8
0.72,3.2399999999999998,0.1799568,lower,36,9
0.8,3.2399999999999998,0.17995919999999999,lower,36,10
